cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
880807	2002	0000927016-02-003387.txt	10-K	AMERICAN SUPERCONDUCTOR CORP	2002-06-25	https://www.sec.gov/Archives/edgar/data/880807/0000927016-02-003387.txt	24795	AMERICAN SUPERCONDUCTOR CP	030111207	AMSC	3	15795	3621	101.979	3.6	21.294
1011696	2002	0001104659-03-005020.txt	10-K	AIRNET SYSTEMS	2003-03-26	https://www.sec.gov/Archives/edgar/data/1011696/0001104659-03-005020.txt	62957	AIRNET SYSTEMS INC	009417106	ANS	12	15705	4513	147.703	4.92	10.154
724988	2002	0000910647-02-000195.txt	10-K	PARLEX	2002-09-30	https://www.sec.gov/Archives/edgar/data/724988/0000910647-02-000195.txt	8365	PARLEX CORP	701630105	PRLX.	6	15521	3672	106.054	12.1	6.303
43362	2002	0001047469-03-008230.txt	10-K	GREAT LAKES CHEMICAL	2003-03-10	https://www.sec.gov/Archives/edgar/data/43362/0001047469-03-008230.txt	5306	GREAT LAKES CHEMICAL CORP	390568103	GLK.1	12	15705	2890	1717.7	23.88	50.2
1043000	2002	0000950134-03-004867.txt	10-K	CAPITAL SENIOR LIVING	2003-03-28	https://www.sec.gov/Archives/edgar/data/1043000/0000950134-03-004867.txt	65732	CAPITAL SENIOR LIVING CORP	140475104	CSU	12	15705	8300	278.251	2.55	19.737
934550	2002	0000934550-02-000017.txt	10-K	SEMITOOL	2002-12-27	https://www.sec.gov/Archives/edgar/data/934550/0000934550-02-000017.txt	31483	SEMITOOL INC	816909105	SMTL	9	15613	3559	183.663	5.15	28.428
1096142	2002	0001179022-03-000087.txt	10-K	GENTIVA HEALTH SERVICES	2003-03-25	https://www.sec.gov/Archives/edgar/data/1096142/0001179022-03-000087.txt	130200	GENTIVA HEALTH SERVICES INC	37247A102	GTIV	12	15705	8082	264.431	8.81	26.385
875657	2002	0000891092-03-000646.txt	10-K	ULTRALIFE BATTERIES	2003-04-14	https://www.sec.gov/Archives/edgar/data/875657/0000891092-03-000646.txt	26045	ULTRALIFE CORP	903899102	ULBI	6	15521	3690	34.321	3.499	13.352
1051848	2002	0000950153-02-000768.txt	10-K	CSK AUTO	2002-04-23	https://www.sec.gov/Archives/edgar/data/1051848/0000950153-02-000768.txt	66646	CSK AUTO CORP	125965103	CAO	1	15736	5531	1092.022	9.94	45.148
97745	2002	0000097745-03-000034.txt	10-K	THERMO ELECTRON	2003-03-07	https://www.sec.gov/Archives/edgar/data/97745/0000097745-03-000034.txt	10530	THERMO FISHER SCIENTIFIC INC	883556102	TMO	12	15705	3826	3647.062	20.12	162.854
929547	2003	0000950116-04-000603.txt	10-K	INKINE PHARMACEUTICAL CO	2004-02-25	https://www.sec.gov/Archives/edgar/data/929547/0000950116-04-000603.txt	31761	INKINE PHARMACEUTICAL CO INC	457214104	INKP	12	16070	2834	13.297	4.83	48.494
818033	2003	0000818033-04-000012.txt	10-K	AP PHARMA INC	2004-03-26	https://www.sec.gov/Archives/edgar/data/818033/0000818033-04-000012.txt	13786	HERON THERAPEUTICS INC	427746102	HRTX	12	16070	2821	13.155	2.45	20.642
890923	2003	0001068800-04-000015.txt	10-K	ZOLTEK COMPANIES	2004-01-13	https://www.sec.gov/Archives/edgar/data/890923/0001068800-04-000015.txt	25918	ZOLTEK COS INC	98975W104	ZOLT	9	15978	3620	119.455	2.8	16.307
789863	2003	0000789863-04-000008.txt	10-K	CAVALIER HOMES	2004-03-30	https://www.sec.gov/Archives/edgar/data/789863/0000789863-04-000008.txt	12047	CAVALIER HOMES INC	149507105	CAV.2	12	16070	2451	98.533	2.98	17.676
78128	2003	0000950116-04-000827.txt	10-K	AQUA AMERICA	2004-03-15	https://www.sec.gov/Archives/edgar/data/78128/0000950116-04-000827.txt	8542	AQUA AMERICA INC	03836W103	WTR	12	16070	4941	2069.736	22.1	92.589
100493	2003	0000100493-03-000064.txt	10-K	TYSON FOODS	2003-12-16	https://www.sec.gov/Archives/edgar/data/100493/0000100493-03-000064.txt	10793	TYSON FOODS INC  -CL A	902494103	TSN	9	15978	2011	10486	14.13	353
928753	2003	0000891618-04-000702.txt	10-K	BUSINESS OBJECTS	2004-03-12	https://www.sec.gov/Archives/edgar/data/928753/0000891618-04-000702.txt	30688	BUSINESS OBJECTS SA	12328X107	BOBJY	12	16070	7372	1775.062	34.68	82.325
877212	2003	0001104659-04-005927.txt	10-K	ZEBRA TECHNOLOGIES	2004-02-27	https://www.sec.gov/Archives/edgar/data/877212/0001104659-04-005927.txt	24405	ZEBRA TECHNOLOGIES CP  -CL A	989207105	ZBRA	12	16070	3560	701.611	66.37	47.399
859368	2003	0000950153-03-001890.txt	10-K	MEDICIS PHARMACEUTICAL	2003-09-29	https://www.sec.gov/Archives/edgar/data/859368/0000950153-03-001890.txt	21186	MEDICIS PHARMACEUT CP  -CL A	584690309	MRX	6	15886	2834	936.99	56.7	27.293
106532	2003	0000950137-04-001795.txt	10-K	WEYCO GROUP	2004-03-12	https://www.sec.gov/Archives/edgar/data/106532/0000950137-04-001795.txt	11455	WEYCO GROUP INC	962149100	WEYS	12	16070	5130	151.186	33.649	5.63
1037390	2003	0001047469-04-005595.txt	10-K	GRIFFIN LAND & NURSERIES	2004-02-25	https://www.sec.gov/Archives/edgar/data/1037390/0001047469-04-005595.txt	64934	GRIFFIN INDUSTRIAL REALTY	398231100	GRIF	11	16039	100	145.721	14.91	4.877
1007228	2003	0001007228-04-000004.txt	10-K	MATRIA HEALTHCARE	2004-03-15	https://www.sec.gov/Archives/edgar/data/1007228/0001007228-04-000004.txt	21244	MATRIA HEALTHCARE INC	576817209	MATR.	12	16070	5961	333.482	21.13	10.189
1070985	2003	0000950144-04-002429.txt	10-K	CORRECTIONS CORP OF	2004-03-12	https://www.sec.gov/Archives/edgar/data/1070985/0000950144-04-002429.txt	65084	CORRECTIONS CORP AMER	22025Y407	CXW	12	16070	8744	1959.028	28.83	35.02
924829	2003	0001193125-03-018363.txt	10-K	PEMSTAR	2003-07-10	https://www.sec.gov/Archives/edgar/data/924829/0001193125-03-018363.txt	138610	PEMSTAR INC	706552106	PMTR	3	16161	3670	394.855	3.65	45.136
45919	2003	0001193125-04-041607.txt	10-K	HARTE HANKS	2004-03-15	https://www.sec.gov/Archives/edgar/data/45919/0001193125-04-041607.txt	12545	HARTE HANKS INC	416196103	HHS	12	16070	7331	759.13	21.75	87.492
355007	2003	0001193125-03-007177.txt	10-K	BIO LOGIC SYSTEMS	2003-05-29	https://www.sec.gov/Archives/edgar/data/355007/0001193125-03-007177.txt	2246	BIO-LOGIC SYSTEMS CORP	090909102	BLSC	2	16130	3845	27.194	6	4.172
1060736	2003	0001193125-04-042552.txt	10-K	SEATTLE GENETICS INC	2004-03-16	https://www.sec.gov/Archives/edgar/data/1060736/0001193125-04-042552.txt	141460	SEATTLE GENETICS INC	812578102	SGEN	12	16070	2836	81.999	8.58	32.031
821130	2003	0001047469-04-007559.txt	10-K	UNITED STATES CELLULAR	2004-03-12	https://www.sec.gov/Archives/edgar/data/821130/0001047469-04-007559.txt	14369	US CELLULAR CORP	911684108	USM	12	16070	4812	4923.647	35.5	86.152
95574	2003	0001193125-04-042348.txt	10-K	SUPERIOR UNIFORM GROUP	2004-03-15	https://www.sec.gov/Archives/edgar/data/95574/0001193125-04-042348.txt	10198	SUPERIOR UNIFORM GROUP INC	868358102	SGC	12	16070	2300	102.974	16.45	7.371
108516	2003	0000950152-03-007882.txt	10-K	WORTHINGTON INDUSTRIES	2003-08-22	https://www.sec.gov/Archives/edgar/data/108516/0000950152-03-007882.txt	11600	WORTHINGTON INDUSTRIES	981811102	WOR	5	16222	3310	1643.139	19.14	86.856
868368	2003	0000950134-03-016827.txt	10-K	ROCHESTER MEDICAL	2003-12-17	https://www.sec.gov/Archives/edgar/data/868368/0000950134-03-016827.txt	24304	ROCHESTER MEDICAL CORP	771497104	ROCM	9	15978	3841	21.125	11.26	5.425
1090071	2003	0001206774-04-000154.txt	10-K	FOUNDRY NETWORKS	2004-03-15	https://www.sec.gov/Archives/edgar/data/1090071/0001206774-04-000154.txt	124319	FOUNDRY NETWORKS INC	35063R100	FDRY	12	16070	3576	658.144	27.33	131.623
317093	2003	0001104659-03-029061.txt	10-K	ANDREW	2003-12-22	https://www.sec.gov/Archives/edgar/data/317093/0001104659-03-029061.txt	1651	ANDREW CORP	034425108	ANDW	9	15978	3357	2073.233	12.08	158.293
809875	2003	0001035704-04-000104.txt	10-K	ATRIX LABORATORIES	2004-03-03	https://www.sec.gov/Archives/edgar/data/809875/0001035704-04-000104.txt	21685	ATRIX LABORATORIES INC	04962L101	ATRX	12	16070	2834	149.858	24.04	20.701
1002910	2003	0001002910-04-000118.txt	10-K	AMEREN	2004-03-09	https://www.sec.gov/Archives/edgar/data/1002910/0001002910-04-000118.txt	10860	AMEREN CORP	023608102	AEE	12	16070	4911	14233	46	162.9
1052163	2003	0000950144-04-002731.txt	10-K	ANCHOR GLASS CONTAINER CORP	2004-03-18	https://www.sec.gov/Archives/edgar/data/1052163/0000950144-04-002731.txt	12246	ANCHOR GLASS CONTAINER CORP	03304B300	AGCCQ	12	16070	3221	706.544	16	24.507
920321	2003	0001068800-04-000165.txt	10-K	MAIL WELL	2004-02-27	https://www.sec.gov/Archives/edgar/data/920321/0001068800-04-000165.txt	61338	CENVEO INC	15670S402	CVO	12	16070	2750	1107.393	4.61	48.38
869087	2003	0000950137-04-001585.txt	10-K	MAVERICK TUBE	2004-03-08	https://www.sec.gov/Archives/edgar/data/869087/0000950137-04-001585.txt	23774	MAVERICK TUBE CORP	577914104	MVK	12	16070	3317	670.726	19.25	42.002
1072341	2003	0001169232-04-001668.txt	10-K	PLAYBOY ENTERPRISES	2004-03-11	https://www.sec.gov/Archives/edgar/data/1072341/0001169232-04-001668.txt	8638	PLAYBOY ENTERPRISES  -CL B	728117300	PLA.3	12	16070	4841	418.06	16.16	27.443
878079	2003	0000893220-03-000811.txt	10-K	BON TON STORES	2003-05-02	https://www.sec.gov/Archives/edgar/data/878079/0000893220-03-000811.txt	24483	BON-TON STORES INC	09776J101	BONT	1	16101	5311	611.845	12.34	15.708
72418	2003	0000950134-03-010540.txt	10-K	NORSTAN	2003-07-25	https://www.sec.gov/Archives/edgar/data/72418/0000950134-03-010540.txt	7932	NORSTAN INC	656535101	NRRD	4	16191	7385	100.444	2.94	13.365
1016177	2003	0000950124-04-000841.txt	10-K	DURA AUTOMOTIVE SYSTEMS	2004-03-11	https://www.sec.gov/Archives/edgar/data/1016177/0000950124-04-000841.txt	63483	DURA AUTOMOTIVE SYS  -CL B	265903104	DRRAQ	12	16070	3714	2115.432	12.98	18.147
83588	2003	0000950152-03-010298.txt	10-K	REYNOLDS & REYNOLDS	2003-12-12	https://www.sec.gov/Archives/edgar/data/83588/0000950152-03-010298.txt	9112	REYNOLDS & REYNOLDS  -CL A	761695105	REY	9	15978	7373	1124.055	27.55	67.408
1043337	2003	0001193125-04-041801.txt	10-K	STONERIDGE	2004-03-15	https://www.sec.gov/Archives/edgar/data/1043337/0001193125-04-041801.txt	65590	STONERIDGE INC	86183P102	SRI	12	16070	3679	579.667	15.05	22.459
850476	2003	0000950129-04-002078.txt	10-K	REXHALL INDUSTRIES	2004-04-14	https://www.sec.gov/Archives/edgar/data/850476/0000950129-04-002078.txt	15854	REXHALL INDUSTRIES INC	761684109	REXLQ	12	16070	3716	27.999	3.24	5.873
814549	2003	0001047469-04-010077.txt	10-K	EBIX	2004-03-30	https://www.sec.gov/Archives/edgar/data/814549/0001047469-04-010077.txt	13480	EBIX INC	278715206	EBIX	12	16070	7372	11.971	12.26	2.317
778438	2003	0001015402-04-000892.txt	10-K	BERRY PETROLEUM	2004-03-10	https://www.sec.gov/Archives/edgar/data/778438/0001015402-04-000892.txt	13431	BERRY PETROLEUM  -CL A	085789105	BRY	12	16070	1311	340.377	20.25	21.803
90185	2003	0001193125-04-040558.txt	10-K	SIGMA ALDRICH	2004-03-12	https://www.sec.gov/Archives/edgar/data/90185/0001193125-04-040558.txt	9699	SIGMA-ALDRICH CORP	826552101	SIAL	12	16070	2836	1548.242	57.18	69.101
1000180	2003	0000950134-04-003386.txt	10-K	SANDISK	2004-03-12	https://www.sec.gov/Archives/edgar/data/1000180/0000950134-04-003386.txt	61513	SANDISK CORP	80004C101	SNDK	12	16070	3572	2023.514	61.2	80.457
19871	2003	0000950137-04-002276.txt	10-K	CHICAGO RIVET & MACHINE	2004-03-29	https://www.sec.gov/Archives/edgar/data/19871/0000950137-04-002276.txt	2999	CHICAGO RIVET & MACHINE CO	168088102	CVR	12	16070	3452	28.138	27.01	0.966
1040660	2003	0000926044-03-000268.txt	10-K	APPLIED FILMS	2003-09-04	https://www.sec.gov/Archives/edgar/data/1040660/0000926044-03-000268.txt	65887	APPLIED FILMS CORP	038197109	AFCO.1	6	15886	3559	254.742	25.86	11.162
779544	2003	0000950117-03-005450.txt	10-K	ARK RESTAURANTS	2003-12-29	https://www.sec.gov/Archives/edgar/data/779544/0000950117-03-005450.txt	11872	ARK RESTAURANTS CORP	040712101	ARKR	9	15978	5812	43.635	10.15	3.181
848865	2003	0000950153-04-000645.txt	10-K	ALLIED WASTE INDUSTRIES	2004-03-15	https://www.sec.gov/Archives/edgar/data/848865/0000950153-04-000645.txt	22140	ALLIED WASTE INDUSTRIES INC	019589308	AW	12	16070	4953	13860.9	13.88	320.1
878560	2003	0001193125-04-037071.txt	10-K	STANDARD PACIFIC CORP	2004-03-09	https://www.sec.gov/Archives/edgar/data/878560/0001193125-04-037071.txt	10002	CALATLANTIC GROUP INC	128195104	CAA	12	16070	1531	2460.703	48.55	33.862
1172243	2003	0001193125-04-032993.txt	10-K	MTC TECHNOLOGIES	2004-03-02	https://www.sec.gov/Archives/edgar/data/1172243/0001193125-04-032993.txt	148652	MTC TECHNOLOGIES INC	55377A106	MTCT	12	16070	8711	102.267	32.23	13.14
101271	2003	0001206774-04-000162.txt	10-K	UNITED INDUSTRIAL CORP	2004-03-15	https://www.sec.gov/Archives/edgar/data/101271/0001206774-04-000162.txt	10906	UNITED INDUSTRIAL CORP	910671106	UIC	12	16070	3690	151.168	18.05	13.267
1103389	2003	0000945234-04-000197.txt	10-K	IMPERIAL PARKING	2004-03-26	https://www.sec.gov/Archives/edgar/data/1103389/0000945234-04-000197.txt	133369	IMPERIAL PARKING CORP	453077109	IPK.1	12	16070	7200	75.215	24.5	1.826
75208	2003	0001169232-04-001401.txt	10-K	OVERSEAS SHIPHOLDING GROUP	2004-02-26	https://www.sec.gov/Archives/edgar/data/75208/0001169232-04-001401.txt	8210	OVERSEAS SHIPHOLDING GROUP	69036R863	OSG	12	16070	4412	2000.686	34.05	35.906
902272	2003	0001104659-04-008858.txt	10-K	ALDILA	2004-03-30	https://www.sec.gov/Archives/edgar/data/902272/0001104659-04-008858.txt	28388	ALDILA INC	014384200	ALDA.1	12	16070	3949	29.013	3.561	4.885
32870	2003	0001047469-03-031970.txt	10-K	QUIXOTE	2003-09-29	https://www.sec.gov/Archives/edgar/data/32870/0001047469-03-031970.txt	8881	QUIXOTE CORP	749056107	QUIX	6	15886	3089	150.825	25.38	8.305
1050446	2003	0001193125-04-039331.txt	10-K	MICROSTRATEGY	2004-03-12	https://www.sec.gov/Archives/edgar/data/1050446/0001193125-04-039331.txt	111534	MICROSTRATEGY INC	594972408	MSTR	12	16070	7372	114.793	52.48	15.966
836690	2003	0001193125-03-099866.txt	10-K	INNOVATIVE SOLUTIONS & SUPPORT	2003-12-29	https://www.sec.gov/Archives/edgar/data/836690/0001193125-03-099866.txt	135844	INNOVATIVE SOLTNS & SUPP INC	45769N105	ISSC	9	15978	3812	69.877	8.16	11.391
837991	2003	0000950134-04-003480.txt	10-K	VISX	2004-03-15	https://www.sec.gov/Archives/edgar/data/837991/0000950134-04-003480.txt	14897	VISX INC/DE	92844S105	EYE.	12	16070	3845	163.963	23.15	48.695
1003344	2003	0001038838-03-000747.txt	10-K	HEADWATERS	2003-12-08	https://www.sec.gov/Archives/edgar/data/1003344/0001038838-03-000747.txt	61576	HEADWATERS INC	42210P102	HW	9	15978	2990	373.275	16.12	27.411
1036262	2003	0001036262-04-000004.txt	10-K	INTEST	2004-03-30	https://www.sec.gov/Archives/edgar/data/1036262/0001036262-04-000004.txt	64915	INTEST CORP	461147100	INTT	12	16070	3825	29.977	6.09	8.362
1062478	2003	0001193125-04-039272.txt	10-K	ACTUATE	2004-03-11	https://www.sec.gov/Archives/edgar/data/1062478/0001193125-04-039272.txt	112624	ACTUATE CORP	00508B102	BIRT	12	16070	7372	101.406	3.11	61.208
1050031	2003	0000892569-04-000146.txt	10-K		2004-02-06	https://www.sec.gov/Archives/edgar/data/1050031/0000892569-04-000146.txt	66386	SM&A CORP	78465D105	WINS.1	12	16070	7370	31.803	11.7	20.336
57515	2003	0000950152-03-008428.txt	10-K	LANCASTER COLONY	2003-09-25	https://www.sec.gov/Archives/edgar/data/57515/0000950152-03-008428.txt	6573	LANCASTER COLONY CORP	513847103	LANC	6	15886	2030	667.716	38.69	35.771
1138234	2003	0000950124-04-000701.txt	10-K	AT&T WIRELESS SERVICES	2004-03-05	https://www.sec.gov/Archives/edgar/data/1138234/0000950124-04-000701.txt	134845	AT&T WIRELESS SERVICES INC	00209A106	AWE.2	12	16070	4812	47802	7.99	2308
317540	2003	0001193125-04-039101.txt	10-K	COCA COLA BOTTLING CO CONSOLIDATED	2004-03-11	https://www.sec.gov/Archives/edgar/data/317540/0001193125-04-039101.txt	3138	COCA-COLA BTLNG CONS	191098102	COKE	12	16070	2086	1349.92	52.86	9.043
33325	2003	0001193125-04-042312.txt	10-K	EQUITY OIL	2004-03-15	https://www.sec.gov/Archives/edgar/data/33325/0001193125-04-042312.txt	4434	EQUITY OIL CO	294749106	EQTY	12	16070	1311	76.706	3.93	12.031
1023052	2003	0001133884-03-000203.txt	10-K	LINENS N THINGS	2003-04-04	https://www.sec.gov/Archives/edgar/data/1023052/0001133884-03-000203.txt	64048	LINENS N THINGS INC	535679104	LIN.	12	16070	5700	1335.273	30.08	44.819
912365	2003	0001193125-04-042376.txt	10-K	KFX	2004-03-15	https://www.sec.gov/Archives/edgar/data/912365/0001193125-04-042376.txt	25691	EVERGREEN ENERGY INC	30024B203	EVEIQ	12	16070	8731	35.005	7.55	52.952
1054298	2003	0000950149-04-000507.txt	10-K	ASK JEEVES	2004-03-01	https://www.sec.gov/Archives/edgar/data/1054298/0000950149-04-000507.txt	121834	ASK JEEVES INC	045174109	ASKJ	12	16070	7370	212.255	18.12	46.616
357097	2003	0001047469-04-009711.txt	10-K	ISOLAGEN	2004-03-29	https://www.sec.gov/Archives/edgar/data/357097/0001047469-04-009711.txt	21132	FIBROCELL SCIENCE INC	315721209	FCSC	12	16070	2836	19.644	5.6	26.672
85974	2003	0000950150-04-000324.txt	10-K	RYLAND GROUP	2004-03-12	https://www.sec.gov/Archives/edgar/data/85974/0000950150-04-000324.txt	9302	RYLAND GROUP INC	783764103	RYL	12	16070	1531	2007.59	88.64	24.276
866273	2003	0001193125-03-041447.txt	10-K	MATRIX SERVICE	2003-08-25	https://www.sec.gov/Archives/edgar/data/866273/0001193125-03-041447.txt	23195	MATRIX SERVICE CO	576853105	MTRX	5	16222	1700	221.547	10.7	17.2
783325	2003	0000107815-04-000107.txt	10-K	WISCONSIN ENERGY	2004-03-02	https://www.sec.gov/Archives/edgar/data/783325/0000107815-04-000107.txt	11550	WEC ENERGY GROUP INC	92939U106	WEC	12	16070	4931	10025.7	33.45	118.426
1085482	2003	0000950152-03-004054.txt	10-K	TOO	2003-04-09	https://www.sec.gov/Archives/edgar/data/1085482/0000950152-03-004054.txt	122778	TWEEN BRANDS INC	901166108	TWB	1	16101	5600	391.454	15.3	34.37
52971	2003	0000052971-03-000021.txt	10-K	JACO ELECTRONICS	2003-09-29	https://www.sec.gov/Archives/edgar/data/52971/0000052971-03-000021.txt	6215	JACO ELECTRONICS INC	469783104	JACO	6	15886	5065	114.212	4.81	5.766
215466	2003	0000897069-04-000562.txt	10-K	COEUR D ALENE MINES	2004-03-09	https://www.sec.gov/Archives/edgar/data/215466/0000897069-04-000562.txt	3153	COEUR MINING INC	192108504	CDE	12	16070	1044	258.276	5.78	213.136
932111	2003	0000932111-04-000009.txt	10-K	MICREL	2004-03-15	https://www.sec.gov/Archives/edgar/data/932111/0000932111-04-000009.txt	31147	MICREL INC	594793101	MCRL	12	16070	3674	337.439	15.56	92.523
909276	2003	0001193125-04-042578.txt	10-K	CAPTIVA SOFTWARE	2004-03-16	https://www.sec.gov/Archives/edgar/data/909276/0001193125-04-042578.txt	28822	CAPTIVA SOFTWARE CORP	14073T109	CPTV	12	16070	7372	43.254	12.67	10.79
849778	2003	0001047469-04-002696.txt	10-K	CYTYC	2004-01-30	https://www.sec.gov/Archives/edgar/data/849778/0001047469-04-002696.txt	62336	CYTYC CORP	232946103	CYTC	12	16070	3826	390.9	13.84	109.582
1047188	2003	0000950135-04-001183.txt	10-K	PENWEST PHARMACEUTICALS	2004-03-10	https://www.sec.gov/Archives/edgar/data/1047188/0000950135-04-001183.txt	113533	PENWEST PHARMACEUTICALS CO	709754105	PPCO	12	16070	2834	78.503	17.28	18.363
1009626	2003	0000891618-04-000184.txt	10-K	BROCADE COMMUNICATIONS SYSTEMS	2004-01-20	https://www.sec.gov/Archives/edgar/data/1009626/0000891618-04-000184.txt	120774	BROCADE COMMUNICATIONS SYS	111621306	BRCD	10	16009	3576	1323.946	6.561	257.641
875359	2003	0000950134-04-004273.txt	10-K	MICRO LINEAR CORP	2004-03-29	https://www.sec.gov/Archives/edgar/data/875359/0000950134-04-004273.txt	30789	MICRO LINEAR CORP	594850109	MLIN	12	16070	3674	27.438	5.59	12.275
1160513	2003	0000950153-04-000713.txt	10-K	SUNTRON	2004-03-29	https://www.sec.gov/Archives/edgar/data/1160513/0000950153-04-000713.txt	29823	SUNTRON CORP	86789P100	SUNN	12	16070	3672	154.646	4.3	27.409
14930	2003	0000950137-04-001426.txt	10-K	BRUNSWICK	2004-03-03	https://www.sec.gov/Archives/edgar/data/14930/0000950137-04-001426.txt	2444	BRUNSWICK CORP	117043109	BC	12	16070	3510	3602.5	31.83	92.13
1005229	2003	0001193125-03-015102.txt	10-K	COLUMBUS MCKINNON	2003-06-30	https://www.sec.gov/Archives/edgar/data/1005229/0001193125-03-015102.txt	62221	COLUMBUS MCKINNON CORP	199333105	CMCO	3	16161	3530	473.363	7.66	14.576
735780	2003	0000950134-03-012713.txt	10-K	IDENTIX	2003-09-12	https://www.sec.gov/Archives/edgar/data/735780/0000950134-03-012713.txt	11720	IDENTIX INC	451906101	IDNX	6	15886	7373	245.27	6.34	85.945
906193	2003	0001104659-03-028898.txt	10-K	KEY TECHNOLOGY	2003-12-19	https://www.sec.gov/Archives/edgar/data/906193/0001104659-03-028898.txt	28641	KEY TECHNOLOGY INC	493143101	KTEC	9	15978	3550	51.215	11.869	4.786
794323	2003	0001047469-04-007927.txt	10-K	LEVEL 3 COMMUNICATIONS	2004-03-15	https://www.sec.gov/Archives/edgar/data/794323/0001047469-04-007927.txt	13440	LEVEL 3 COMMUNICATIONS INC	52729N308	LVLT	12	16070	7373	8293	5.7	677.829
1019695	2003	0000950135-04-001250.txt	10-K	ARQULE	2004-03-12	https://www.sec.gov/Archives/edgar/data/1019695/0000950135-04-001250.txt	63789	ARQULE INC	04269E107	ARQL	12	16070	2836	128.424	4.88	28.725
1001233	2003	0001047469-04-005491.txt	10-K	SANGAMO BIOSCIENCES	2004-02-24	https://www.sec.gov/Archives/edgar/data/1001233/0001047469-04-005491.txt	133871	SANGAMO BIOSCIENCES INC	800677106	SGMO	12	16070	2836	46.232	5.47	24.954
708850	2003	0000891618-03-004908.txt	10-K	DIONEX CORP	2003-09-24	https://www.sec.gov/Archives/edgar/data/708850/0000891618-03-004908.txt	3971	DIONEX CORP	254546104	DNEX	6	15886	3823	213.1	39.74	20.934
1220754	2004	0001193125-05-050360.txt	10-K	PROVIDENCE SERVICE	2005-03-15	https://www.sec.gov/Archives/edgar/data/1220754/0001193125-05-050360.txt	154758	PROVIDENCE SERVICE CORP	743815102	PRSC	12	16436	8300	75.921	20.98	9.34
1016546	2004	0000931731-05-000043.txt	10-K	ALTAIR NANOTECHNOLOGIES	2005-03-09	https://www.sec.gov/Archives/edgar/data/1016546/0000931731-05-000043.txt	64550	ALTAIR NANOTECHNOLOGIES INC	021373303	ALTI	12	16436	2810	15.547	2.71	49.776
1177702	2004	0000950137-05-001986.txt	10-K	SCS TRANSPORTATION	2005-02-18	https://www.sec.gov/Archives/edgar/data/1177702/0000950137-05-001986.txt	150481	SAIA INC	78709Y105	SAIA	12	16436	4213	508.738	23.37	15.829
