cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
6494	2000	0000905148-01-000830.txt	10-K	ANDREA ELECTRONICS	2001-03-30	https://www.sec.gov/Archives/edgar/data/6494/0000905148-01-000830.txt	001650	ANDREA ELECTRONICS CORP	034393108	ANDR	12	14975	3663	47.273	2.1	13.898
65743	1997	0000950133-97-004284.txt	10-K	MICRODYNE	1997-12-24	https://www.sec.gov/Archives/edgar/data/65743/0000950133-97-004284.txt	007341	MICRODYNE CORP	595067109	MCDY	9	13787	3663	34.541	6.06199932	12.904
65743	1998	0000950133-98-004129.txt	10-K	MICRODYNE	1998-12-17	https://www.sec.gov/Archives/edgar/data/65743/0000950133-98-004129.txt	007341	MICRODYNE CORP	595067109	MCDY	9	14152	3663	44.621	2.6875	13.104
65781	1996	0000891554-97-000304.txt	10-K	MICROWAVE POWER DEVICES	1997-03-28	https://www.sec.gov/Archives/edgar/data/65781/0000891554-97-000304.txt	061370	MICROWAVE PWR DEVICES INC/DE	59517M103	MPDI	12	13514	3663	38.89	2.75	10.375
65781	1997	0000891554-98-000280.txt	10-K	MICROWAVE POWER DEVICES	1998-03-20	https://www.sec.gov/Archives/edgar/data/65781/0000891554-98-000280.txt	061370	MICROWAVE PWR DEVICES INC/DE	59517M103	MPDI	12	13879	3663	41.822	7	10.379
65781	1998	0001005477-99-001264.txt	10-K	MICROWAVE POWER DEVICES	1999-03-19	https://www.sec.gov/Archives/edgar/data/65781/0001005477-99-001264.txt	061370	MICROWAVE PWR DEVICES INC/DE	59517M103	MPDI	12	14244	3663	46.875	10.375	10.398
65781	1999	0001005477-00-002605.txt	10-K	MICROWAVE POWER DEVICES	2000-03-29	https://www.sec.gov/Archives/edgar/data/65781/0001005477-00-002605.txt	061370	MICROWAVE PWR DEVICES INC/DE	59517M103	MPDI	12	14609	3663	47.53	7.125	10.639
68505	1993	0000912057-94-001081.txt	10-K	MOTOROLA	1994-03-28	https://www.sec.gov/Archives/edgar/data/68505/0000912057-94-001081.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	12418	3663	13498	92.25	278.6
68505	1994	0000912057-95-001682.txt	10-K405	MOTOROLA	1995-03-24	https://www.sec.gov/Archives/edgar/data/68505/0000912057-95-001682.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	12783	3663	17536	58	588
68505	1995	0000912057-96-004991.txt	10-K	MOTOROLA	1996-03-22	https://www.sec.gov/Archives/edgar/data/68505/0000912057-96-004991.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	13148	3663	22801	57	591.4
68505	1996	0000950131-97-002031.txt	10-K	MOTOROLA	1997-03-25	https://www.sec.gov/Archives/edgar/data/68505/0000950131-97-002031.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	13514	3663	24076	61.25	593.4
68505	1997	0000950131-98-001863.txt	10-K	MOTOROLA	1998-03-20	https://www.sec.gov/Archives/edgar/data/68505/0000950131-98-001863.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	13879	3663	27278	57.188	597.4
68505	1998	0000950131-99-001635.txt	10-K	MOTOROLA	1999-03-22	https://www.sec.gov/Archives/edgar/data/68505/0000950131-99-001635.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	14244	3663	28728	61.0625	601.1
68505	1999	0000950131-00-001895.txt	10-K	MOTOROLA	2000-03-22	https://www.sec.gov/Archives/edgar/data/68505/0000950131-00-001895.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	14609	3663	37327	147.25	612.8
68505	2000	0000950137-01-500523.txt	10-K	MOTOROLA	2001-03-30	https://www.sec.gov/Archives/edgar/data/68505/0000950137-01-500523.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	14975	3663	42343	20.25	2191.2
68505	2001	0000912057-02-012645.txt	10-K	MOTOROLA	2002-03-29	https://www.sec.gov/Archives/edgar/data/68505/0000912057-02-012645.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	15340	3663	33398	15.02	2254
68505	2002	0001047469-03-010564.txt	10-K	MOTOROLA	2003-03-27	https://www.sec.gov/Archives/edgar/data/68505/0001047469-03-010564.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	15705	3663	31152	8.65	2315.3
68505	2003	0001193125-04-040743.txt	10-K	MOTOROLA	2004-03-12	https://www.sec.gov/Archives/edgar/data/68505/0001193125-04-040743.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	16070	3663	32098	14	2338.7
68505	2004	0000950137-05-002687.txt	10-K	MOTOROLA	2005-03-04	https://www.sec.gov/Archives/edgar/data/68505/0000950137-05-002687.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	16436	3663	30889	17.2	2447.8
68505	2005	0000950137-06-002484.txt	10-K	MOTOROLA	2006-03-02	https://www.sec.gov/Archives/edgar/data/68505/0000950137-06-002484.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	16801	3663	35649	22.59	2501.1
68505	2006	0000950137-07-003011.txt	10-K	MOTOROLA	2007-02-28	https://www.sec.gov/Archives/edgar/data/68505/0000950137-07-003011.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	17166	3663	38593	20.56	2397.4
68505	2007	0000950137-08-002935.txt	10-K	MOTOROLA	2008-02-28	https://www.sec.gov/Archives/edgar/data/68505/0000950137-08-002935.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	17531	3663	34812	16.04	2263.1
68505	2008	0000950137-09-001324.txt	10-K	MOTOROLA	2009-02-26	https://www.sec.gov/Archives/edgar/data/68505/0000950137-09-001324.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	17897	3663	27869	4.43	2276.5
68505	2009	0001047469-10-000905.txt	10-K	MOTOROLA	2010-02-16	https://www.sec.gov/Archives/edgar/data/68505/0001047469-10-000905.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	18262	3663	25603	7.76	2312.1
68505	2010	0001193125-11-039822.txt	10-K	Motorola Solutions,	2011-02-18	https://www.sec.gov/Archives/edgar/data/68505/0001193125-11-039822.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	18627	3663	25577	9.07	2354.1
68505	2011	0001193125-12-063569.txt	10-K	Motorola Solutions,	2012-02-15	https://www.sec.gov/Archives/edgar/data/68505/0001193125-12-063569.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	18992	3663	13929	46.29	318.8
68505	2012	0001445305-13-000205.txt	10-K	Motorola Solutions,	2013-02-12	https://www.sec.gov/Archives/edgar/data/68505/0001445305-13-000205.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	19358	3663	12679	55.68	276.1
68505	2013	0000068505-14-000005.txt	10-K	Motorola Solutions,	2014-02-13	https://www.sec.gov/Archives/edgar/data/68505/0000068505-14-000005.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	19723	3663	11851	67.5	254.5
68505	2014	0000068505-15-000003.txt	10-K	Motorola Solutions,	2015-02-13	https://www.sec.gov/Archives/edgar/data/68505/0000068505-15-000003.txt	007585	MOTOROLA SOLUTIONS INC	620076307	MSI	12	20088	3663	10423	67.08	219.8
706864	2005	0000950136-06-002637.txt	10-K	MERRIMAC INDUSTRIES	2006-03-31	https://www.sec.gov/Archives/edgar/data/706864/0000950136-06-002637.txt	007268	MERRIMAC INDUSTRIES INC	590262101	MRM	12	16801	3663	34.422	9	3.147
706864	2006	0000950136-07-002493.txt	10-K	MERRIMAC INDUSTRIES	2007-04-16	https://www.sec.gov/Archives/edgar/data/706864/0000950136-07-002493.txt	007268	MERRIMAC INDUSTRIES INC	590262101	MRM	12	17166	3663	34.254	10	3.141
706864	2007	0001144204-08-018481.txt	10-K	MERRIMAC INDUSTRIES	2008-03-28	https://www.sec.gov/Archives/edgar/data/706864/0001144204-08-018481.txt	007268	MERRIMAC INDUSTRIES INC	590262101	MRM	12	17531	3663	25.572	9.93	2.926
712511	2003	0000914317-04-000865.txt	10-K	YDI WIRELESS	2004-02-20	https://www.sec.gov/Archives/edgar/data/712511/0000914317-04-000865.txt	129120	PROXIM WIRELESS CORP	744285206	PRXM	12	16070	3663	20.675	5.45	14.18
712511	2004	0000914317-05-001127.txt	10-K	YDI WIRELESS	2005-03-31	https://www.sec.gov/Archives/edgar/data/712511/0000914317-05-001127.txt	129120	PROXIM WIRELESS CORP	744285206	PRXM	12	16436	3663	77.284	5.84	22.346
712511	2005	0000914317-06-000950.txt	10-K	TERABEAM,	2006-03-30	https://www.sec.gov/Archives/edgar/data/712511/0000914317-06-000950.txt	129120	PROXIM WIRELESS CORP	744285206	PRXM	12	16801	3663	74.758	2.78	21.446
715073	1995	0000912057-95-011126.txt	10-K	WEGENER	1995-12-14	https://www.sec.gov/Archives/edgar/data/715073/0000912057-95-011126.txt	014252	WEGENER CORP	948585104	WGNR	8	13026	3663	22.018	11	8.678
715073	1996	0000912057-96-027864.txt	10-K	WEGENER	1996-11-27	https://www.sec.gov/Archives/edgar/data/715073/0000912057-96-027864.txt	014252	WEGENER CORP	948585104	WGNR	8	13392	3663	27.737	6	8.762
715073	2000	0001012709-00-001099.txt	10-K405	WEGENER	2000-12-01	https://www.sec.gov/Archives/edgar/data/715073/0001012709-00-001099.txt	014252	WEGENER CORP	948585104	WGNR	8	14853	3663	24.147	2.53125	11.834
715073	2003	0001093801-03-001491.txt	10-K	WEGENER	2003-11-26	https://www.sec.gov/Archives/edgar/data/715073/0001093801-03-001491.txt	014252	WEGENER CORP	948585104	WGNR	8	15948	3663	18.168	2.43	12.381
725727	1995	0000912057-95-004899.txt	10-K	STANFORD TELECOMMUNICATIONS	1995-06-27	https://www.sec.gov/Archives/edgar/data/725727/0000912057-95-004899.txt	010010	STANFORD TELECOMMUNICATIONS	854402104	STII.1	3	13239	3663	90.948	30	6.328
725727	1996	0000912057-96-013429.txt	10-K405	STANFORD TELECOMMUNICATIONS	1996-06-28	https://www.sec.gov/Archives/edgar/data/725727/0000912057-96-013429.txt	010010	STANFORD TELECOMMUNICATIONS	854402104	STII.1	3	13604	3663	103.518	16.75	12.833
725727	1997	0000950005-97-000605.txt	10-K	STANFORD TELECOMMUNICATIONS	1997-06-25	https://www.sec.gov/Archives/edgar/data/725727/0000950005-97-000605.txt	010010	STANFORD TELECOMMUNICATIONS	854402104	STII.1	3	13969	3663	112.141	16.875	12.975
725727	1998	0000950005-98-000558.txt	10-K	STANFORD TELECOMMUNICATIONS	1998-06-24	https://www.sec.gov/Archives/edgar/data/725727/0000950005-98-000558.txt	010010	STANFORD TELECOMMUNICATIONS	854402104	STII.1	3	14334	3663	115.063	15.5	13.067
740763	1997	0000740763-97-000001.txt	10-K	GILBERT ASSOCIATES	1997-03-18	https://www.sec.gov/Archives/edgar/data/740763/0000740763-97-000001.txt	005166	SALIENT 3 COMMUN INC  -CL A	794721100	3STCIA	12	13879	3663	147.497	12.375	6.438
740763	1998	0000740763-98-000002.txt	10-K	SALIENT 3 COMMUNICATIONS	1998-03-20	https://www.sec.gov/Archives/edgar/data/740763/0000740763-98-000002.txt	005166	SALIENT 3 COMMUN INC  -CL A	794721100	3STCIA	12	14244	3663	118.455	9.125	6.123
740763	1999	0000740763-99-000002.txt	10-K	SALIENT 3 COMMUNICATIONS	1999-03-19	https://www.sec.gov/Archives/edgar/data/740763/0000740763-99-000002.txt	005166	SALIENT 3 COMMUN INC  -CL A	794721100	3STCIA	12	14609	3663	124.547	7	6.148
740763	1999	0000740763-00-000001.txt	10-K	SALIENT 3 COMMUNICATIONS	2000-03-17	https://www.sec.gov/Archives/edgar/data/740763/0000740763-00-000001.txt	005166	SALIENT 3 COMMUN INC  -CL A	794721100	3STCIA	12	14609	3663	124.547	7	6.148
741696	1996	0000891618-97-000203.txt	10-K	APPLIED SIGNAL TECHNOLOGY	1997-01-29	https://www.sec.gov/Archives/edgar/data/741696/0000891618-97-000203.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	13453	3663	52.103	4.75	7.873
741696	1997	0000741696-98-000004.txt	10-K	APPLIED SIGNAL TECHNOLOGY	1998-01-28	https://www.sec.gov/Archives/edgar/data/741696/0000741696-98-000004.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	13818	3663	64.161	12.06199932	8.352
741696	1998	0000741696-99-000003.txt	10-K	APPLIED SIGNAL TECHNOLOGY	1999-01-28	https://www.sec.gov/Archives/edgar/data/741696/0000741696-99-000003.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	14183	3663	72.463	11.3125	8.394
741696	1999	0000741696-00-000004.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2000-01-28	https://www.sec.gov/Archives/edgar/data/741696/0000741696-00-000004.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	14548	3663	84.034	9.8125	8.442
741696	2000	0000741696-01-500006.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2001-01-26	https://www.sec.gov/Archives/edgar/data/741696/0000741696-01-500006.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	14914	3663	85.149	7	9.06
741696	2001	0000741696-02-000003.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2002-01-25	https://www.sec.gov/Archives/edgar/data/741696/0000741696-02-000003.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	15279	3663	66.642	9.74	9.604
741696	2002	0000741696-03-000003.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2003-01-28	https://www.sec.gov/Archives/edgar/data/741696/0000741696-03-000003.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	15644	3663	73.824	9.01	10.055
741696	2003	0000741696-04-000003.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2004-01-27	https://www.sec.gov/Archives/edgar/data/741696/0000741696-04-000003.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	16009	3663	89.947	20.7	10.767
741696	2004	0000741696-05-000002.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2005-01-14	https://www.sec.gov/Archives/edgar/data/741696/0000741696-05-000002.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	16375	3663	111.452	30.29	11.211
741696	2005	0000741696-06-000002.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2006-01-17	https://www.sec.gov/Archives/edgar/data/741696/0000741696-06-000002.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	16740	3663	134.323	17.16	11.528
741696	2006	0000741696-07-000007.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2007-01-29	https://www.sec.gov/Archives/edgar/data/741696/0000741696-07-000007.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	17105	3663	136.532	14.84	11.922
741696	2008	0000741696-08-000003.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2008-01-11	https://www.sec.gov/Archives/edgar/data/741696/0000741696-08-000003.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	17836	3663	158.019	17.92	12.822
741696	2008	0000741696-09-000002.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2009-01-12	https://www.sec.gov/Archives/edgar/data/741696/0000741696-09-000002.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	17836	3663	158.019	17.92	12.822
741696	2009	0000741696-10-000002.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2010-01-12	https://www.sec.gov/Archives/edgar/data/741696/0000741696-10-000002.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	18201	3663	171	20.49	13.211
741696	2010	0000741696-11-000002.txt	10-K	APPLIED SIGNAL TECHNOLOGY	2011-01-13	https://www.sec.gov/Archives/edgar/data/741696/0000741696-11-000002.txt	027997	APPLIED SIGNAL TECHNOLOGY	038237103	APSG	10	18566	3663	188.546	33.56	13.826
765414	1996	0000892569-97-001007.txt	10-K	STM WIRELESS	1997-04-15	https://www.sec.gov/Archives/edgar/data/765414/0000892569-97-001007.txt	025098	STM WIRELESS INC	784776106	STMIQ	12	13514	3663	49.804	7	5.849
765414	1997	0000892569-98-001079.txt	10-K	STM WIRELESS	1998-04-15	https://www.sec.gov/Archives/edgar/data/765414/0000892569-98-001079.txt	025098	STM WIRELESS INC	784776106	STMIQ	12	13879	3663	54.417	8.5	6.448
765414	1998	0001017062-99-000661.txt	10-K	STM WIRELESS	1999-04-15	https://www.sec.gov/Archives/edgar/data/765414/0001017062-99-000661.txt	025098	STM WIRELESS INC	784776106	STMIQ	12	14244	3663	63.201	4.75	7.042
765414	1999	0001092388-00-000108.txt	10-K	STM WIRELESS	2000-03-30	https://www.sec.gov/Archives/edgar/data/765414/0001092388-00-000108.txt	025098	STM WIRELESS INC	784776106	STMIQ	12	14609	3663	34.478	6.625	7.042
765414	2000	0001017062-01-000737.txt	10-K	STM WIRELESS	2001-04-02	https://www.sec.gov/Archives/edgar/data/765414/0001017062-01-000737.txt	025098	STM WIRELESS INC	784776106	STMIQ	12	14975	3663	29.466	2.9375	7.248
769874	2000	0000892569-00-000302.txt	10-K	REMEC	2000-03-20	https://www.sec.gov/Archives/edgar/data/769874/0000892569-00-000302.txt	061988	REMEC INC	759543200	3REMC	1	15006	3663	390.224	13.75	44.669
769874	2001	0000912057-01-510014.txt	10-K	REMEC	2001-04-23	https://www.sec.gov/Archives/edgar/data/769874/0000912057-01-510014.txt	061988	REMEC INC	759543200	3REMC	1	15371	3663	324.738	10.05	45.212
769874	2002	0000912057-02-017490.txt	10-K	REMEC	2002-04-30	https://www.sec.gov/Archives/edgar/data/769874/0000912057-02-017490.txt	061988	REMEC INC	759543200	3REMC	1	15736	3663	338.726	4.5	57.362
769874	2003	0000898430-03-002708.txt	10-K	REMEC	2003-04-30	https://www.sec.gov/Archives/edgar/data/769874/0000898430-03-002708.txt	061988	REMEC INC	759543200	3REMC	1	16101	3663	367.2	10.01	61.732
769874	2004	0001193125-04-063205.txt	10-K	REMEC	2004-04-15	https://www.sec.gov/Archives/edgar/data/769874/0001193125-04-063205.txt	061988	REMEC INC	759543200	3REMC	1	16467	3663	274.923	7.1	62.458
780416	1995	0000950134-95-003340.txt	10-K	VERTEX COMMUNICATIONS CORP	1995-12-18	https://www.sec.gov/Archives/edgar/data/780416/0000950134-95-003340.txt	012924	VERTEX COMMUNICATIONS CORP	925320103	VTX.1	9	13056	3663	63.854	17.25	4.431
780416	1996	0000950134-96-006984.txt	10-K405	VERTEX COMMUNICATIONS CORP	1996-12-20	https://www.sec.gov/Archives/edgar/data/780416/0000950134-96-006984.txt	012924	VERTEX COMMUNICATIONS CORP	925320103	VTX.1	9	13422	3663	71.974	16.75	4.439
780416	1997	0000950134-97-009436.txt	10-K405	VERTEX COMMUNICATIONS CORP	1997-12-19	https://www.sec.gov/Archives/edgar/data/780416/0000950134-97-009436.txt	012924	VERTEX COMMUNICATIONS CORP	925320103	VTX.1	9	13787	3663	100.493	24.125	5.087
780416	1998	0000950134-98-009824.txt	10-K405	VERTEX COMMUNICATIONS CORP	1998-12-21	https://www.sec.gov/Archives/edgar/data/780416/0000950134-98-009824.txt	012924	VERTEX COMMUNICATIONS CORP	925320103	VTX.1	9	14152	3663	110.771	18.375	5.118
780416	1999	0000950134-99-011353.txt	10-K405	VERTEX COMMUNICATIONS CORP	1999-12-22	https://www.sec.gov/Archives/edgar/data/780416/0000950134-99-011353.txt	012924	VERTEX COMMUNICATIONS CORP	925320103	VTX.1	9	14517	3663	104.136	11.1875	5.116
780571	1996	0000891020-97-000296.txt	10-K405	ITRON INC	1997-03-05	https://www.sec.gov/Archives/edgar/data/780571/0000891020-97-000296.txt	029133	ITRON INC	465741106	ITRI	12	13514	3663	187.421	17.75	13.387
780571	1997	0000780571-98-000002.txt	10-K	ITRON INC	1998-03-31	https://www.sec.gov/Archives/edgar/data/780571/0000780571-98-000002.txt	029133	ITRON INC	465741106	ITRI	12	13879	3663	240.211	18	14.602
780571	1998	0001047469-99-012178.txt	10-K405	ITRON INC	1999-03-30	https://www.sec.gov/Archives/edgar/data/780571/0001047469-99-012178.txt	029133	ITRON INC	465741106	ITRI	12	14244	3663	247.755	7.1875	14.698
780571	1999	0000780571-00-000013.txt	10-K	ITRON INC	2000-03-30	https://www.sec.gov/Archives/edgar/data/780571/0000780571-00-000013.txt	029133	ITRON INC	465741106	ITRI	12	14609	3663	192.079	6.125	14.959
780571	2000	0001032210-01-500085.txt	10-K405	ITRON INC	2001-03-22	https://www.sec.gov/Archives/edgar/data/780571/0001032210-01-500085.txt	029133	ITRON INC	465741106	ITRI	12	14975	3663	177.89	3.625	15.329
780571	2001	0001032210-02-000503.txt	10-K405	ITRON INC	2002-03-28	https://www.sec.gov/Archives/edgar/data/780571/0001032210-02-000503.txt	029133	ITRON INC	465741106	ITRI	12	15340	3663	202.691	30.3	16.221
780571	2002	0001032210-03-000460.txt	10-K	ITRON INC	2003-03-27	https://www.sec.gov/Archives/edgar/data/780571/0001032210-03-000460.txt	029133	ITRON INC	465741106	ITRI	12	15705	3663	247.246	19.17	20.193
780571	2003	0001193125-04-040650.txt	10-K	ITRON INC	2004-03-12	https://www.sec.gov/Archives/edgar/data/780571/0001193125-04-040650.txt	029133	ITRON INC	465741106	ITRI	12	16070	3663	303.489	18.36	20.572
780571	2004	0001193125-05-047028.txt	10-K	ITRON INC	2005-03-11	https://www.sec.gov/Archives/edgar/data/780571/0001193125-05-047028.txt	029133	ITRON INC	465741106	ITRI	12	16436	3663	557.151	23.91	21.33
790705	1994	0000950150-95-000232.txt	10-K405		1995-03-31	https://www.sec.gov/Archives/edgar/data/790705/0000950150-95-000232.txt	012212	TEKELEC	879101103	TKLC	12	12783	3663	34.409	32.875	4.511
790705	1995	0000950150-96-000216.txt	10-K		1996-04-01	https://www.sec.gov/Archives/edgar/data/790705/0000950150-96-000216.txt	012212	TEKELEC	879101103	TKLC	12	13148	3663	80.488	10.5	11.599
790705	1996	0000950138-97-000101.txt	10-K405		1997-03-31	https://www.sec.gov/Archives/edgar/data/790705/0000950138-97-000101.txt	012212	TEKELEC	879101103	TKLC	12	13514	3663	82.518	15.75	12.01
790705	1997	0000950148-98-000758.txt	10-K		1998-03-31	https://www.sec.gov/Archives/edgar/data/790705/0000950148-98-000758.txt	012212	TEKELEC	879101103	TKLC	12	13879	3663	136.465	30.5	26.126
790705	1998	0000950148-99-000662.txt	10-K		1999-03-31	https://www.sec.gov/Archives/edgar/data/790705/0000950148-99-000662.txt	012212	TEKELEC	879101103	TKLC	12	14244	3663	210.242	16.5625	54.329
790705	1999	0000950148-00-000571.txt	10-K		2000-03-30	https://www.sec.gov/Archives/edgar/data/790705/0000950148-00-000571.txt	012212	TEKELEC	879101103	TKLC	12	14609	3663	394.434	22.5	55.713
790705	2000	0000891554-01-501880.txt	10-K		2001-04-02	https://www.sec.gov/Archives/edgar/data/790705/0000891554-01-501880.txt	012212	TEKELEC	879101103	TKLC	12	14975	3663	458.524	30	58.897
790705	2001	0000891554-02-001638.txt	10-K		2002-03-29	https://www.sec.gov/Archives/edgar/data/790705/0000891554-02-001638.txt	012212	TEKELEC	879101103	TKLC	12	15340	3663	484.404	18.11	60.107
790705	2002	0000950148-03-000690.txt	10-K		2003-03-31	https://www.sec.gov/Archives/edgar/data/790705/0000950148-03-000690.txt	012212	TEKELEC	879101103	TKLC	12	15705	3663	525.683	10.45	60.893
790705	2003	0000950148-04-000589.txt	10-K		2004-03-15	https://www.sec.gov/Archives/edgar/data/790705/0000950148-04-000589.txt	012212	TEKELEC	879101103	TKLC	12	16070	3663	614.933	15.55	61.626
790705	2004	0000950129-05-003107.txt	10-K		2005-03-31	https://www.sec.gov/Archives/edgar/data/790705/0000950129-05-003107.txt	012212	TEKELEC	879101103	TKLC	12	16436	3663	781.643	20.44	65.544
790705	2005	0000950144-06-005464.txt	10-K		2006-05-30	https://www.sec.gov/Archives/edgar/data/790705/0000950144-06-005464.txt	012212	TEKELEC	879101103	TKLC	12	16801	3663	825.187	13.9	66.838
790705	2006	0001136261-07-000046.txt	10-K		2007-02-27	https://www.sec.gov/Archives/edgar/data/790705/0001136261-07-000046.txt	012212	TEKELEC	879101103	TKLC	12	17166	3663	969.257	14.83	68.729
790705	2007	0001136261-08-000037.txt	10-K		2008-02-27	https://www.sec.gov/Archives/edgar/data/790705/0001136261-08-000037.txt	012212	TEKELEC	879101103	TKLC	12	17531	3663	881.89	12.5	67.48
790705	2008	0001136261-09-000104.txt	10-K		2009-02-26	https://www.sec.gov/Archives/edgar/data/790705/0001136261-09-000104.txt	012212	TEKELEC	879101103	TKLC	12	17897	3663	831.96	13.34	66.14
790705	2009	0001136261-10-000055.txt	10-K		2010-02-25	https://www.sec.gov/Archives/edgar/data/790705/0001136261-10-000055.txt	012212	TEKELEC	879101103	TKLC	12	18262	3663	834.008	15.28	67.383
790705	2010	0000950123-11-018231.txt	10-K		2011-02-25	https://www.sec.gov/Archives/edgar/data/790705/0000950123-11-018231.txt	012212	TEKELEC	879101103	TKLC	12	18627	3663	832.387	11.91	68.617
797721	1997	0000936392-97-000848.txt	10-K	VIASAT	1997-06-20	https://www.sec.gov/Archives/edgar/data/797721/0000936392-97-000848.txt	064088	VIASAT INC	92552V100	VSAT	3	13969	3663	42.793	17.75	7.921
797721	1998	0000936392-98-000979.txt	10-K	VIASAT	1998-06-29	https://www.sec.gov/Archives/edgar/data/797721/0000936392-98-000979.txt	064088	VIASAT INC	92552V100	VSAT	3	14334	3663	50.016	8.9375	8.034
797721	1999	0000936392-99-000764.txt	10-K405	VIASAT	1999-06-29	https://www.sec.gov/Archives/edgar/data/797721/0000936392-99-000764.txt	064088	VIASAT INC	92552V100	VSAT	3	14700	3663	61.93	72	8.197
797721	2000	0001095811-00-001871.txt	10-K405	VIASAT	2000-06-29	https://www.sec.gov/Archives/edgar/data/797721/0001095811-00-001871.txt	064088	VIASAT INC	92552V100	VSAT	3	15065	3663	169.378	15.125	22.008
797721	2001	0001095811-01-502996.txt	10-K405	VIASAT	2001-06-29	https://www.sec.gov/Archives/edgar/data/797721/0001095811-01-502996.txt	064088	VIASAT INC	92552V100	VSAT	3	15430	3663	238.667	14.02	25.908
797721	2002	0000936392-02-000787.txt	10-K	VIASAT	2002-07-01	https://www.sec.gov/Archives/edgar/data/797721/0000936392-02-000787.txt	064088	VIASAT INC	92552V100	VSAT	3	15795	3663	237.155	11.37	26.13
797721	2003	0000936392-03-000908.txt	10-K	VIASAT	2003-06-30	https://www.sec.gov/Archives/edgar/data/797721/0000936392-03-000908.txt	064088	VIASAT INC	92552V100	VSAT	3	16161	3663	272.682	24.88	26.54
797721	2004	0000936392-04-000647.txt	10-K	VIASAT	2004-06-16	https://www.sec.gov/Archives/edgar/data/797721/0000936392-04-000647.txt	064088	VIASAT INC	92552V100	VSAT	3	16526	3663	301.825	18.69	26.862
797721	2005	0000936392-05-000139.txt	10-K	VIASAT	2005-06-10	https://www.sec.gov/Archives/edgar/data/797721/0000936392-05-000139.txt	064088	VIASAT INC	92552V100	VSAT	3	16891	3663	365.069	28.65	27.595
797721	2006	0000936392-06-000591.txt	10-K	VIASAT	2006-06-06	https://www.sec.gov/Archives/edgar/data/797721/0000936392-06-000591.txt	064088	VIASAT INC	92552V100	VSAT	3	17256	3663	483.939	32.97	29.733
797721	2007	0000936392-07-000476.txt	10-K	VIASAT	2007-05-31	https://www.sec.gov/Archives/edgar/data/797721/0000936392-07-000476.txt	064088	VIASAT INC	92552V100	VSAT	3	17622	3663	551.094	21.72	30.467
